ResourceName,StandardName,DisplayName,Definition,Groups,SimpleDataType,SourceResource,SugMaxLength,SugMaxPrecision,Synonyms,FrenchCanadianDisplayName,SpanishDisplayName,ElementStatus,RecordId,LegacyRecordId,LookupStatus,LookupName,RepeatingElement,PropertyTypes,Payloads,StatusChangeDate,RevisedDate,AddedInVersion,WikiPageTitle,WikiPageUrl,WikiPageId,TargetResourceKey,SourceResourceKey,BEDES
Property,BuyerAgentNamePrefix,Buyer Agent Name Prefix,Prefix to the name (e.g. Dr. Mr. Ms. etc.),"Listing,AgentOffice,BuyerAgent",String,,10,,BuyerMemberNamePrefix,,Prefijo de Agente Comprador,Active,eb2ddf1,100792,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentNamePrefix Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentNamePrefix+Field,1130009,,,
Property,BuyerAgentNameSuffix,Buyer Agent Name Suffix,"Suffix to the BuyerAgentLastName (e.g. Esq., Jr., III etc.)","Listing,AgentOffice,BuyerAgent",String,,10,,BuyerMemberNameSuffix,,Sufijo de Agente Comprador,Active,3dd49d2,100796,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentNameSuffix Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentNameSuffix+Field,1130015,,,
Property,BuyerAgentOfficePhone,Buyer Agent Office Phone,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,"Listing,AgentOffice,BuyerAgent",String,,16,,BuyerMemberOfficePhone,,Teléfono de Despacho de Agente Comprador,Active,d3fa9a2,100166,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentOfficePhone Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentOfficePhone+Field,1130021,,,
Property,BuyerAgentOfficePhoneExt,Buyer Agent Office Phone Ext,The extension of the given phone number (if applicable).,"Listing,AgentOffice,BuyerAgent",String,,10,,BuyerMemberOfficePhoneExt,,Extensión Telefónica de Agente Comprador,Active,3dd9efe,100167,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentOfficePhoneExt Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentOfficePhoneExt+Field,1130028,,,
Property,BuyerAgentPager,Buyer Agent Pager,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,"Listing,AgentOffice,BuyerAgent",String,,16,,BuyerMemberPager,,Buscapersonas de Agente Comprador,Active,e071724,100172,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentPager Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentPager+Field,1130034,,,
Property,BuyerAgentPreferredPhone,Buyer Agent Preferred Phone,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,"Listing,AgentOffice,BuyerAgent",String,,16,,BuyerMemberPreferredPhone,,Teléfono Preferido de Agente Comprador,Active,6155c43,100164,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentPreferredPhone Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentPreferredPhone+Field,1130040,,,
Property,BuyerAgentPreferredPhoneExt,Buyer Agent Preferred Phone Ext,The extension of the given phone number (if applicable).,"Listing,AgentOffice,BuyerAgent",String,,10,,BuyerMemberPreferredPhoneExt,,Extensión de Teléfono Preferido de Agente Comprador,Active,3410263,100165,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentPreferredPhoneExt Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentPreferredPhoneExt+Field,1130046,,,
Property,BuyerAgentStateLicense,Buyer Agent State License,The license of the buyers agent. Separate multiple licenses with a comma and space.,"Listing,AgentOffice,BuyerAgent",String,,50,,BuyerMemberStateLicense,,Licencia Estatal de Agente Comprador,Active,2f396a3,100180,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2018-12-26,2018-12-05,,BuyerAgentStateLicense Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentStateLicense+Field,1130053,,,
Property,BuyerAgentTollFreePhone,Buyer Agent Toll Free Phone,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,"Listing,AgentOffice,BuyerAgent",String,,16,,BuyerMemberTollFreePhone,,Teléfono Gratuito de Agente Comprador,Active,4046dcd,100175,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentTollFreePhone Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentTollFreePhone+Field,1130059,,,
Property,BuyerAgentURL,Buyer Agent URL,The website URI of the buyers agent.,"Listing,AgentOffice,BuyerAgent",String,,8000,,BuyerMemberURL,,URL de Agente Comprador,Active,f74a59d,100177,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentURL Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentURL+Field,1130065,,,
Property,BuyerAgentVoiceMail,Buyer Agent Voice Mail,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,"Listing,AgentOffice,BuyerAgent",String,,16,,BuyerMembervoiceMail,,Buzón de Voz de Agente Comprador,Active,5bd32b1,100173,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentVoiceMail Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentVoiceMail+Field,1130072,,,
Property,BuyerAgentVoiceMailExt,Buyer Agent Voice Mail Ext,The extension of the given phone number (if applicable).,"Listing,AgentOffice,BuyerAgent",String,,10,,BuyerMemberVoiceMailExt,,Ext de Buzón de Voz de Agente Comprador,Active,acc2ad1,100174,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,BuyerAgentVoiceMailExt Field,https://ddwiki.reso.org/display/DDW17/BuyerAgentVoiceMailExt+Field,1130078,,,
Property,BuyerFinancing,Buyer Financing,"A list of options that describe the type of financing used. This field is used when setting a listing to Closed. i.e. cash, FHA loan, etc.","Listing,Closing","String List, Multi",,1024,,,,Financiamiento de Comprador,Active,5abb03e,100061,Open with Enumerations,BuyerFinancing,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2011-11-09,2015-08-12,,BuyerFinancing Field,https://ddwiki.reso.org/display/DDW17/BuyerFinancing+Field,1129862,,,
Property,BuyerOfficeAOR,Buyer Office AOR,The Buyer's Office's Board or Association of REALTORS.,"Listing,AgentOffice,BuyerOffice","String List, Single",,50,,,,Despacho de Comprador de AOR,Active,edfb934,100807,Open,AOR,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2012-04-20,2012-04-20,,BuyerOfficeAOR Field,https://ddwiki.reso.org/display/DDW17/BuyerOfficeAOR+Field,1129956,,,
Property,BuyerOfficeEmail,Buyer Office Email,The email address of the Buyer's Office.,"Listing,AgentOffice,BuyerOffice",String,,80,,,,Email de Despacho de Comprador,Active,ff86f17,100186,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2011-11-09,2013-06-25,,BuyerOfficeEmail Field,https://ddwiki.reso.org/display/DDW17/BuyerOfficeEmail+Field,1129962,,,
Property,BuyerOfficeFax,Buyer Office Fax,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,"Listing,AgentOffice,BuyerOffice",String,,16,,,,Fax de Despacho de Comprador,Active,eff88c6,100185,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2011-11-09,2011-11-10,,BuyerOfficeFax Field,https://ddwiki.reso.org/display/DDW17/BuyerOfficeFax+Field,1129968,,,
Property,BuyerOfficeKey,Buyer Office Key,"A system unique identifier. Specifically, in aggregation systems, the Key is the system unique identifier from the system that the record was just retrieved. This may be identical to the related xxxId identifier, but the key is guaranteed unique for this record set. This is a foreign key relating to the Office resource's OfficeKey.","Listing,AgentOffice,BuyerOffice",String,,255,,,,Clave de Despacho de Comprador,Active,c36ed0c,100188,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2015-07-21,2015-02-01,,BuyerOfficeKey Field,https://ddwiki.reso.org/display/DDW17/BuyerOfficeKey+Field,1129974,,,
Property,BuyerOfficeMlsId,Buyer Office MLS ID,"The local, well-known identifier. This value may not be unique, specifically in the case of aggregation systems, this value should be the identifier from the original system.","Listing,AgentOffice,BuyerOffice",String,,25,,,,ID de MLS de Despacho de Comprador,Active,fc76557,100189,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,,BuyerOfficeMlsId Field,https://ddwiki.reso.org/display/DDW17/BuyerOfficeMlsId+Field,1129981,,,
Property,BuyerOfficeName,Buyer Office Name,The legal name of the brokerage representing the buyer.,"Listing,AgentOffice,BuyerOffice",String,,255,,,,Nombre de Despacho de Comprador,Active,e9d1685,100182,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,,BuyerOfficeName Field,https://ddwiki.reso.org/display/DDW17/BuyerOfficeName+Field,1129987,,,
Property,BuyerOfficePhone,Buyer Office Phone,North American 10 digit phone numbers should be in the format of ###-###-#### (separated by hyphens). Other conventions should use the common local standard. International numbers should be preceded by a plus symbol.,"Listing,AgentOffice,BuyerOffice",String,,16,,,,Teléfono de Despacho de Comprador,Active,0009d87,100183,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2011-11-09,2011-11-10,,BuyerOfficePhone Field,https://ddwiki.reso.org/display/DDW17/BuyerOfficePhone+Field,1129994,,,
Property,BuyerOfficePhoneExt,Buyer Office Phone Ext,The extension of the given phone number (if applicable).,"Listing,AgentOffice,BuyerOffice",String,,10,,,,Extensión de Despacho de Comprador,Active,e9b4672,100184,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2015-07-21,2015-03-05,,BuyerOfficePhoneExt Field,https://ddwiki.reso.org/display/DDW17/BuyerOfficePhoneExt+Field,1130000,,,
Property,BuyerOfficeURL,Buyer Office URL,The website URI for the buyers office.,"Listing,AgentOffice,BuyerOffice",String,,8000,,,,URL de Despacho de Comprador,Active,c2cda33,100187,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2011-11-09,2013-07-10,,BuyerOfficeURL Field,https://ddwiki.reso.org/display/DDW17/BuyerOfficeURL+Field,1130006,,,
Property,BuyerTeamKey,Buyer Team Key,"A system unique identifier. Specifically, in aggregation systems, the Key is the system unique identifier from the system that the record was just retrieved. This may be identical to the related xxxId identifier, but the key is guaranteed unique for this record set. This is a foreign key relating to the Teams resource's TeamKey.","Listing,AgentOffice,Team",String,,255,,,,Clave de Equipo Comprador,Active,83c509d,100941,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2015-07-21,2015-05-06,1.4.0,BuyerTeamKey Field,https://ddwiki.reso.org/display/DDW17/BuyerTeamKey+Field,1129957,,,
Property,BuyerTeamName,Buyer Team Name,The name of the team representing the buyer.,"Listing,AgentOffice,Team",String,,50,,,,Nombre de Equipo Comprador,Active,ce3323a,100221,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2018-12-26,2018-12-05,1.4.0,BuyerTeamName Field,https://ddwiki.reso.org/display/DDW17/BuyerTeamName+Field,1129964,,,
Property,CableTvExpense,Cable TV Expense,The annual expense that is not paid directly by the tenant and is included in the Operating Expense calculations.,Financial,Number,,14,2,,,Gasto de TV por Cable,Active,a6522e9,100262,,,No,RINC,,2011-11-09,2012-04-20,,CableTvExpense Field,https://ddwiki.reso.org/display/DDW17/CableTvExpense+Field,1129985,,,
Property,CancellationDate,Cancellation Date,"Date the listing contract between the seller and listing agent was cancelled. This is the date entered by the agent reflecting when the change occurred contractually, not a timestamp of when the change was made in the MLS.","Listing,Dates",Date,,10,,,,Fecha de Cancelación,Active,5d2afdf,100768,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2018-12-26,2018-08-22,,CancellationDate Field,https://ddwiki.reso.org/display/DDW17/CancellationDate+Field,1129992,,,
Property,CapRate,Cap Rate,Cap Rate is equivalent to the return on investment you would receive if you pay cash for a property. The ratio between the net operating income produced by an asset and its capital cost (the original price paid to buy the asset) or alternatively its current market value.,Financial,Number,,5,2,CapitalizationRate,,Tasa Máxima,Active,ba04635,100757,,,No,"RINC,COMS,COML",,2018-12-26,2018-12-05,,CapRate Field,https://ddwiki.reso.org/display/DDW17/CapRate+Field,1129990,,,
Property,CarportSpaces,Carport Spaces,The number of carport spaces included in the sale.,Structure,Number,,14,2,,,Espacios de Garaje,Active,a483338,100320,,,No,"RESI,RLSE,RINC,MOBI,FARM",IDX,2018-12-26,2018-12-05,,CarportSpaces Field,https://ddwiki.reso.org/display/DDW17/CarportSpaces+Field,1129989,,,"Premises Enclosure = ""Non enclosed""Spatial Unit Type = ""Parking space""Quantity = [value]"
Property,CarportYN,Carport Yes/No,"A flag indicating that the listing has a car port. This flag may be T/F, Y/N or other true, false or unknown indicator. As with all flags, the field may be null.",Structure,Boolean,,,,,,Garaje SN,Active,a51ea4c,100321,,,No,"RESI,RLSE,RINC,MOBI,FARM",,2018-12-26,2018-12-05,,CarportYN Field,https://ddwiki.reso.org/display/DDW17/CarportYN+Field,1129995,,,
Property,CarrierRoute,Carrier Route,"The group of addresses to which the USPS assigns the same code to aid in mail delivery. For the USPS, these codes are 9 digits: 5 numbers for the ZIP Code, one letter for the carrier route type, and 3 numbers for the carrier route number.","Location,Address",String,,9,,"RR, CR",,Ruta Transportista,Active,e1099fe,100077,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2011-11-09,2011-11-09,,CarrierRoute Field,https://ddwiki.reso.org/display/DDW17/CarrierRoute+Field,1130012,,,
Property,City,City,The city in listing address.,"Location,Address","String List, Single",,50,,,,Ciudad,Active,1468ca9,100072,Open,City,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,,City Field,https://ddwiki.reso.org/display/DDW17/City+Field,1130019,,,City = [value]
Property,CityRegion,City Region,"A sub-section or area of a defined city. Examples would be SOHO in New York, NY, Ironbound in Newark, NJ or Inside the Beltway.","Location,Area",String,,150,,,,Ciudad Región,Active,f467dc8,100945,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2016-06-21,2015-08-15,1.5.0,CityRegion Field,https://ddwiki.reso.org/display/DDW17/CityRegion+Field,1130099,,,
Property,CloseDate,Close Date,"With for-sale listings, the date the purchase agreement was fulfilled. With lease listings, the date the requirements were fulfilled, such as contract and/or deposit. This is the date entered by the agent reflecting when the change occurred contractually, not a timestamp of when the change was made in the MLS.","Listing,Dates",Date,,10,,"SoldDate, DateSold, COE, COEDate, DateLeased, DateRented, DateLeaseBegins, EffectiveLeaseDate",,Fecha de Cierre,Active,afbe9f9,100018,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,,CloseDate Field,https://ddwiki.reso.org/display/DDW17/CloseDate+Field,1129999,,,
Property,ClosePrice,Close Price,The amount of money paid by the purchaser to the seller for the property under the agreement.,"Listing,Price",Number,,14,2,"SellingPrice, SoldPrice, SalePrice, PriceSold, LeasePrice, RentalPrice, PurchasePrice, CurrentPrice",,Precio de Cierre,Active,3353ffe,100026,,,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",IDX,2018-12-26,2018-12-05,,ClosePrice Field,https://ddwiki.reso.org/display/DDW17/ClosePrice+Field,1130121,,,
Property,CoBuyerAgentAOR,Co-Buyer Agent AOR,The Co Buyer's Agent's Board or Association of REALTORS.,"Listing,AgentOffice,CoBuyerAgent","String List, Single",,50,,CoBuyerMemberAOR,,Agente Co-Comprandor de AOR,Active,e268e1b,100806,Open,AOR,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2017-01-09,,CoBuyerAgentAOR Field,https://ddwiki.reso.org/display/DDW17/CoBuyerAgentAOR+Field,1130125,,,
Property,CoBuyerAgentDesignation,Co-Buyer Agent Designation,Designations and certifications acknowledging experience and expertise in various real estate sectors are awarded by NAR and each affiliated group upon completion of required courses.,"Listing,AgentOffice,CoBuyerAgent","String List, Multi",,50,,CoBuyerMemberDesignation,,Denominación de Agente Co-Comprador,Active,53ad4ef,100211,Open,CoBuyerAgentDesignation,No,"RESI,RLSE,RINC,LAND,MOBI,FARM,COMS,COML,BUSO",,2017-08-09,2018-06-02,,CoBuyerAgentDesignation Field,https://ddwiki.reso.org/display/DDW17/CoBuyerAgentDesignation+Field,1130131,,,
